surface,x,y,rx,ry,StemL,StemW,StemA,FrondL,FrondW,FrondA,group
mpg,2368.441353,871.7847835,5.85210618,5.639247295,0,0,0,39.41488511,12.94437643,2.78493115,eff
mpg,2162.074549,877.6368907,2.181239557,1.489612567,0,0,0,26.41876587,23.51484437,11.85333626,eff
mpg,2338.329917,815.2216278,3.310451144,3.837076502,0,0,0,28.68130652,11.71958266,33.47685085,eff
mpg,2251.956421,351.9133389,2.257125684,2.482813924,0,0,0,18.22669705,2.774864489,7.828362748,eff
mpg,2286.264413,269.94288,3.084738536,2.97185326,0,0,0,26.67800621,4.240629404,14.03628481,eff
mpg,2482.747441,512.2429586,5.153770997,6.094180093,0,0,0,36.52561142,11.30195349,17.50248024,eff
mpg,2558.906697,510.5501808,1.937366266,2.106630204,0,0,0,12.26934163,6.263667342,43.13726333,eff
mpg,2649.786577,686.7004026,3.670866835,3.458028852,0,0,0,19.45363787,3.614583362,51.48284483,eff
mpg,467.676562,322.8625232,9.68253873,7.767295071,0,0,0,81.36236725,10.64234686,6.689088069,eff
mpg,2376.918868,609.7194564,4.043273443,4.681639224,0,0,0,49.69961152,7.982934334,3.928414059,eff
mpg,2352.248059,1809.475774,3.084738536,3.159945292,0,0,0,26.47819895,7.267829637,211.5221038,eff
mpg,1337.745309,741.4143059,7.448515537,7.674152739,0,0,0,38.11985225,12.17267928,24.23851611,eff
mpg,1063.128174,332.5398588,3.912351256,3.64898447,0,0,0,27.01672852,7.520717997,172.4785443,eff
mpg,904.3768473,474.6245786,4.73996424,4.815154592,0,0,0,41.12587522,39.0089805,19.89358538,eff
mpg,2628.846658,994.3679384,9.838745823,11.95448809,0,0,0,56.62136686,19.13310264,37.25567424,eff
mpg,2636.118995,1169.812543,9.780878272,10.68362419,0,0,0,61.7646937,19.71845906,22.94220451,eff
mpg,2852.201564,1108.870771,4.363776472,3.310419129,0,0,0,40.54222305,38.0922316,49.21448606,eff
mpg,2790.077538,1012.44671,27.66447688,45.32682508,0,0,0,0,0,0,eff
mpg,2362.781121,487.1138912,4.890439136,4.363733609,0,0,0,68.64778347,15.43509064,35.75427827,eff
mpg,3015.09018,1349.478072,4.138063864,3.912313156,0,0,0,48.13403242,12.85647419,204.9630448,eff
